Barcode,Well,Result
NB00153867,M20,5176626
NB00153867,M21,5255486
NB00153867,M22,5236930
NB00153867,M23,5076639
NB00153867,M24,5220875
NB00153867,M25,5239592
NB00153867,M26,5449204
NB00153867,M27,5259935
NB00153867,M28,5200663
NB00153867,M29,5367390
NB00153867,M30,5584912
NB00153867,M31,5520711
NB00153867,M32,5308117
NB00153867,M33,6419142
NB00153867,M34,5460485
NB00153867,M35,5413533
NB00153867,M36,5428434
NB00153867,M37,5550014
NB00153867,M38,5530326
NB00153867,M39,5275400
NB00153867,M40,5601970
NB00153867,M41,5697009
NB00153867,M42,5630892
NB00153867,M43,5729182
NB00153867,M44,5597171
NB00153867,M45,5857754
NB00153867,M46,5792744
NB00153867,M47,5525158
NB00153867,M48,5681684
NB00153867,N01,147111
NB00153867,N02,143355
NB00153867,N03,151631
NB00153867,N04,149548
NB00153867,N05,5359342
NB00153867,N06,5477619
NB00153867,N07,5376301
NB00153867,N08,5229770
NB00153867,N09,5391018
NB00153867,N10,5319315
NB00153867,N11,5479273
NB00153867,N12,5575678
NB00153867,N13,5401590
NB00153867,N14,5408278
NB00153867,N15,5422447
NB00153867,N16,5388684
NB00153867,N17,5409172
NB00153867,N18,5322603
NB00153867,N19,5782970
NB00153867,N20,5306309
NB00153867,N21,5250059
NB00153867,N22,5224778
NB00153867,N23,5653718
NB00153867,N24,5398437
NB00153867,N25,5467729
NB00153867,N26,5403775
NB00153867,N27,5574737
NB00153867,N28,5392996
NB00153867,N29,5637282
NB00153867,N30,5567579
NB00153867,N31,5617263
NB00153867,N32,5522727
NB00153867,N33,5698815
NB00153867,N34,5623795
NB00153867,N35,5724361
NB00153867,N36,5645816
NB00153867,N37,5626112
NB00153867,N38,5783792
NB00153867,N39,5729553
NB00153867,N40,5900299
NB00153867,N41,6056021
NB00153867,N42,6144597
NB00153867,N43,5872497
NB00153867,N44,5780143
NB00153867,N45,5944398
NB00153867,N46,5860522
NB00153867,N47,5755545
NB00153867,N48,5629222
NB00153867,O01,146107
NB00153867,O02,138225
NB00153867,O03,139000
NB00153867,O04,136902
NB00153867,O05,5137021
NB00153867,O06,5135589
NB00153867,O07,5156667
NB00153867,O08,7196231
NB00153867,O09,5129235
NB00153867,O10,5084237
NB00153867,O11,5111498
NB00153867,O12,4953168
NB00153867,O13,5216150
NB00153867,O14,5010804
NB00153867,O15,5011920
NB00153867,O16,5147948
NB00153867,O17,5112981
NB00153867,O18,5156207
NB00153867,O19,5211391
NB00153867,O20,5053848
NB00153867,O21,5057907
NB00153867,O22,5084193
NB00153867,O23,5024322
NB00153867,O24,5103187
NB00153867,O25,5142677
NB00153867,O26,5074432
NB00153867,O27,5194277
NB00153867,O28,5229489
NB00153867,O29,5287178
NB00153867,O30,5044395
NB00153867,O31,5342261
NB00153867,O32,5128024
NB00153867,O33,5459379
NB00153867,O34,5316010
NB00153867,O35,5432533
NB00153867,O36,5386980
NB00153867,O37,5551799
NB00153867,O38,5243927
NB00153867,O39,5529542
NB00153867,O40,5474967
NB00153867,O41,5594500
NB00153867,O42,5481279
NB00153867,O43,5550059
NB00153867,O44,5628087
NB00153867,O45,5715166
NB00153867,O46,5677331
NB00153867,O47,5550196
NB00153867,O48,5573480
NB00153867,P01,232117
NB00153867,P02,156718
NB00153867,P03,155263
NB00153867,P04,151867
NB00153867,P05,5186592
NB00153867,P06,5329990
NB00153867,P07,5184761
NB00153867,P08,5347254
NB00153867,P09,5356834
NB00153867,P10,5413051
NB00153867,P11,5437995
NB00153867,P12,5288255
NB00153867,P13,5406273
NB00153867,P14,5501134
NB00153867,P15,5321649
NB00153867,P16,5328041
NB00153867,P17,5260277
NB00153867,P18,5371817
NB00153867,P19,5370196
NB00153867,P20,5203820
NB00153867,P21,5325327
NB00153867,P22,5276890
NB00153867,P23,5248650
NB00153867,P24,5436795
NB00153867,P25,5596024
NB00153867,P26,5452653
NB00153867,P27,5464120
NB00153867,P28,5378190
NB00153867,P29,5489265
NB00153867,P30,5379973
NB00153867,P31,5658348
NB00153867,P32,5586529
NB00153867,P33,5575498
NB00153867,P34,7713314
NB00153867,P35,5624390
NB00153867,P36,5483286
NB00153867,P37,5559154
NB00153867,P38,5723502
NB00153867,P39,5651870
NB00153867,P40,5768452
NB00153867,P41,5963106
NB00153867,P42,5878650
NB00153867,P43,5704726
NB00153867,P44,5784315
NB00153867,P45,5959162
NB00153867,P46,5911993
NB00153867,P47,5861086
NB00153867,P48,5368592
NB00153867,Q01,6171140
NB00153867,Q02,5620659
NB00153867,Q03,5419379
NB00153867,Q04,5506196
NB00153867,Q05,5328760
NB00153867,Q06,5320130
NB00153867,Q07,5361539
NB00153867,Q08,5343926
NB00153867,Q09,5128394
NB00153867,Q10,5302017
NB00153867,Q11,6240371
NB00153867,Q12,5191270
NB00153867,Q13,5113333
NB00153867,Q14,5414600
NB00153867,Q15,5161476
NB00153867,Q16,5184303
NB00153867,Q17,5246782
NB00153867,Q18,5279907
NB00153867,Q19,5344862
NB00153867,Q20,6087695
NB00153867,Q21,5364817
NB00153867,Q22,5205837
NB00153867,Q23,5197187
NB00153867,Q24,5149927
NB00153867,Q25,5474448
NB00153867,Q26,5401782
NB00153867,Q27,5280504
NB00153867,Q28,5357058
NB00153867,Q29,5386900
NB00153867,Q30,5422166
NB00153867,Q31,5518598
NB00153867,Q32,5306461
NB00153867,Q33,5540190
NB00153867,Q34,5626581
NB00153867,Q35,5624729
NB00153867,Q36,4956414
NB00153867,Q37,5663665
NB00153867,Q38,5709129
NB00153867,Q39,5651772
NB00153867,Q40,5726095
NB00153867,Q41,5967019
NB00153867,Q42,5880633
NB00153867,Q43,5621529
NB00153867,Q44,5664053
NB00153867,Q45,161346
NB00153867,Q46,155964
NB00153867,Q47,153402
NB00153867,Q48,154389
NB00153867,R01,5495398
NB00153867,R02,5622440
NB00153867,R03,5628427
NB00153867,R04,5685991
NB00153867,R05,5433631
NB00153867,R06,5527947
NB00153867,R07,5512993
NB00153867,R08,5504068
NB00153867,R09,5499376
NB00153867,R10,5449136
NB00153867,R11,5522667
NB00153867,R12,5601018
NB00153867,R13,5522879
NB00153867,R14,5677008
NB00153867,R15,5386725
NB00153867,R16,5461892
NB00153867,R17,5360085
NB00153867,R18,8669864
NB00153867,R19,5436595
NB00153867,R20,5104256
NB00153867,R21,5405532
NB00153867,R22,5555245
NB00153867,R23,5470404
NB00153867,R24,5531840
NB00153867,R25,5592042
NB00153867,R26,5782735
NB00153867,R27,5813764
NB00153867,R28,5644631
NB00153867,R29,5727688
NB00153867,R30,5805258
NB00153867,R31,5702087
NB00153867,R32,5650532
NB00153867,R33,5908309
NB00153867,R34,5790307
NB00153867,R35,5584688
NB00153867,R36,5715864
NB00153867,R37,5909072
NB00153867,R38,5930802
NB00153867,R39,6022867
NB00153867,R40,6053079
NB00153867,R41,6021683
NB00153867,R42,5936109
NB00153867,R43,6007475
NB00153867,R44,5949257
NB00153867,R45,160692
NB00153867,R46,159173
NB00153867,R47,158073
NB00153867,R48,154331
NB00153867,S01,5489110
NB00153867,S02,5553067
NB00153867,S03,5472089
NB00153867,S04,5523366
NB00153867,S05,5189855
NB00153867,S06,5391430
NB00153867,S07,5266677
NB00153867,S08,5084353
NB00153867,S09,6112322
NB00153867,S10,5252451
NB00153867,S11,5122378
NB00153867,S12,5156079
NB00153867,S13,5279516
NB00153867,S14,5377005
NB00153867,S15,5178243
NB00153867,S16,5227341
NB00153867,S17,5459673
NB00153867,S18,5225717
NB00153867,S19,5319462
NB00153867,S20,5241912
NB00153867,S21,5269663
NB00153867,S22,5138621
NB00153867,S23,5320685
NB00153867,S24,5376768
NB00153867,S25,5251542
NB00153867,S26,5397190
NB00153867,S27,5479443
NB00153867,S28,5420116
NB00153867,S29,5377574
NB00153867,S30,5419244
NB00153867,S31,5532834
NB00153867,S32,5418586
NB00153867,S33,5485378
NB00153867,S34,5639083
NB00153867,S35,5515857
NB00153867,S36,5455512
NB00153867,S37,5632250
NB00153867,S38,5766392
NB00153867,S39,5559535
NB00153867,S40,5743946
NB00153867,S41,5818884
NB00153867,S42,5869960
NB00153867,S43,5803561
NB00153867,S44,5871846
NB00153867,S45,152507
NB00153867,S46,158051
NB00153867,S47,154598
NB00153867,S48,154983
NB00153867,T01,5539089
NB00153867,T02,5681740
NB00153867,T03,5651174
NB00153867,T04,5614889
NB00153867,T05,5741516
NB00153867,T06,5481730
NB00153867,T07,5555645
NB00153867,T08,5421123
NB00153867,T09,5420404
NB00153867,T10,5556347
NB00153867,T11,5512367
NB00153867,T12,5530036
NB00153867,T13,5555046
NB00153867,T14,5500988
NB00153867,T15,5670538
NB00153867,T16,5420037
NB00153867,T17,5486492
NB00153867,T18,5464533
NB00153867,T19,5547482
NB00153867,T20,5316037
NB00153867,T21,5354136
NB00153867,T22,5415319
NB00153867,T23,5408044
NB00153867,T24,5403964
NB00153867,T25,5565643
NB00153867,T26,5780245
NB00153867,T27,5674133
NB00153867,T28,5518893
NB00153867,T29,5664968
NB00153867,T30,5533024
NB00153867,T31,5789318
NB00153867,T32,5788488
NB00153867,T33,5808850
NB00153867,T34,5675084
NB00153867,T35,5801502
NB00153867,T36,5618598
NB00153867,T37,5873232
NB00153867,T38,5931701
NB00153867,T39,5870478
NB00153867,T40,5974490
NB00153867,T41,6059035
NB00153867,T42,5823957
NB00153867,T43,5905188
NB00153867,T44,5951999
NB00153867,T45,159834
NB00153867,T46,159408
NB00153867,T47,158840
NB00153867,T48,153816
NB00153867,U01,6079398
NB00153867,U02,5967151
NB00153867,U03,5502161
NB00153867,U04,5542111
NB00153867,U05,5350519
NB00153867,U06,5436739
NB00153867,U07,5288166
NB00153867,U08,5165158
NB00153867,U09,5182721
NB00153867,U10,5309029
NB00153867,U11,5306801
NB00153867,U12,5146153
NB00153867,U13,5270259
NB00153867,U14,5302421
NB00153867,U15,5432178
NB00153867,U16,5242484
NB00153867,U17,5044307
NB00153867,U18,5295931
NB00153867,U19,5314396
NB00153867,U20,5428810
NB00153867,U21,5147222
NB00153867,U22,5319006
NB00153867,U23,5160742
NB00153867,U24,5235430
NB00153867,U25,5275307
NB00153867,U26,5319234
NB00153867,U27,5361506
NB00153867,U28,5327476
NB00153867,U29,5590835
NB00153867,U30,5699579
NB00153867,U31,5573559
NB00153867,U32,5443095
NB00153867,U33,5475164
NB00153867,U34,5575815
NB00153867,U35,5564158
NB00153867,U36,5657135
NB00153867,U37,5513514
NB00153867,U38,6124177
NB00153867,U39,5425245
NB00153867,U40,5614652
NB00153867,U41,5729886
NB00153867,U42,5870875
NB00153867,U43,5764717
NB00153867,U44,5813184
NB00153867,U45,158678
NB00153867,U46,156276
NB00153867,U47,153058
NB00153867,U48,155510
NB00153867,V01,5548608
NB00153867,V02,5683345
NB00153867,V03,5611671
NB00153867,V04,5666800
NB00153867,V05,5405772
NB00153867,V06,5483594
NB00153867,V07,5509440
NB00153867,V08,5342106
NB00153867,V09,5404877
NB00153867,V10,5489294
NB00153867,V11,6048513
NB00153867,V12,5483779
NB00153867,V13,5420495
NB00153867,V14,5553340
NB00153867,V15,5521846
NB00153867,V16,5415557
NB00153867,V17,5441584
NB00153867,V18,5429095
NB00153867,V19,10327230
NB00153867,V20,5463273
NB00153867,V21,5348811
NB00153867,V22,9342416
NB00153867,V23,5528512
NB00153867,V24,5508431
NB00153867,V25,5462364
NB00153867,V26,5457921
NB00153867,V27,5609432
NB00153867,V28,5586510
NB00153867,V29,5670113
NB00153867,V30,5739983
NB00153867,V31,5604054
NB00153867,V32,5727312
NB00153867,V33,5704943
NB00153867,V34,5777282
NB00153867,V35,5835932
NB00153867,V36,5707188
NB00153867,V37,5963304
NB00153867,V38,5829811
NB00153867,V39,5887955
NB00153867,V40,5913914
NB00153867,V41,5992633
NB00153867,V42,5982896
NB00153867,V43,5929105
NB00153867,V44,5879882
NB00153867,V45,160223
NB00153867,V46,159138
NB00153867,V47,159491
NB00153867,V48,151559
NB00153867,W01,5567269
NB00153867,W02,5482304
NB00153867,W03,5472588
NB00153867,W04,5475793
NB00153867,W05,5347418
NB00153867,W06,5275456
NB00153867,W07,5254163
NB00153867,W08,5142571
NB00153867,W09,5118660
NB00153867,W10,5207136
NB00153867,W11,5165738
NB00153867,W12,5103546
NB00153867,W13,5239285
NB00153867,W14,5272080
NB00153867,W15,5324405
NB00153867,W16,5236702
NB00153867,W17,5240953
NB00153867,W18,5289333
NB00153867,W19,5640547
NB00153867,W20,5107460
NB00153867,W21,5248557
NB00153867,W22,5150842
NB00153867,W23,5178756
NB00153867,W24,5258055
NB00153867,W25,5541682
NB00153867,W26,5353060
NB00153867,W27,5232910
NB00153867,W28,5344645
NB00153867,W29,5391649
NB00153867,W30,5349536
NB00153867,W31,6586703
NB00153867,W32,5405907
NB00153867,W33,5528145
NB00153867,W34,5642545
NB00153867,W35,5574215
NB00153867,W36,5572482
NB00153867,W37,5751542
NB00153867,W38,5535514
NB00153867,W39,5685859
NB00153867,W40,5655455
NB00153867,W41,5639267
NB00153867,W42,5898722
NB00153867,W43,5778955
NB00153867,W44,5734681
NB00153867,W45,157081
NB00153867,W46,150373
NB00153867,W47,154340
NB00153867,W48,153443
NB00153867,X01,5419892
NB00153867,X02,5563580
NB00153867,X03,5648383
NB00153867,X04,5718997
NB00153867,X05,5408907
NB00153867,X06,5400838
NB00153867,X07,5495620
NB00153867,X08,5357112
NB00153867,X09,5394271
NB00153867,X10,5479987
NB00153867,X11,5375683
NB00153867,X12,5501867
NB00153867,X13,5404565
NB00153867,X14,5462209
NB00153867,X15,5522271
NB00153867,X16,5537167
NB00153867,X17,5509534
NB00153867,X18,5447844
NB00153867,X19,5508846
NB00153867,X20,5394646
NB00153867,X21,5360788
NB00153867,X22,5334401
NB00153867,X23,5371883
NB00153867,X24,5451717
NB00153867,X25,5400576
NB00153867,X26,5634539
NB00153867,X27,5688362
NB00153867,X28,6529348
NB00153867,X29,5679399
NB00153867,X30,5629557
NB00153867,X31,5783612
NB00153867,X32,5658927
NB00153867,X33,5669631
NB00153867,X34,5830215
NB00153867,X35,5591940
NB00153867,X36,5849915
NB00153867,X37,5812693
NB00153867,X38,5955452
NB00153867,X39,5825494
NB00153867,X40,6079511
NB00153867,X41,6080107
NB00153867,X42,6055871
NB00153867,X43,5924388
NB00153867,X44,5924635
NB00153867,X45,157374
NB00153867,X46,154399
NB00153867,X47,160787
NB00153867,X48,153794
NB00153867,Y01,5607232
NB00153867,Y02,5891049
NB00153867,Y03,5697163
NB00153867,Y04,5675109
NB00153867,Y05,5509582
NB00153867,Y06,5544107
NB00153867,Y07,5497594
NB00153867,Y08,9837988
NB00153867,Y09,5412314
NB00153867,Y10,5335023
NB00153867,Y11,5329792
NB00153867,Y12,5221433
NB00153867,Y13,5260851
NB00153867,Y14,5460330
NB00153867,Y15,5368150
NB00153867,Y16,5173307
NB00153867,Y17,5385055
NB00153867,Y18,5526734
NB00153867,Y19,5468569
NB00153867,Y20,5523649
NB00153867,Y21,5420281
NB00153867,Y22,5367855
NB00153867,Y23,5423310
NB00153867,Y24,5479397
NB00153867,Y25,5533739
NB00153867,Y26,5508365
NB00153867,Y27,5619333
NB00153867,Y28,5467917
NB00153867,Y29,5586097
NB00153867,Y30,5673918
NB00153867,Y31,5714539
NB00153867,Y32,5441850
NB00153867,Y33,5527929
NB00153867,Y34,5736453
NB00153867,Y35,5664155
NB00153867,Y36,5735751
NB00153867,Y37,5986790
NB00153867,Y38,5932043
NB00153867,Y39,5846255
NB00153867,Y40,5874560
NB00153867,Y41,5964553
NB00153867,Y42,6098426
NB00153867,Y43,5904850
NB00153867,Y44,17221691
NB00153867,Y45,166667
NB00153867,Y46,158683
NB00153867,Y47,159564
NB00153867,Y48,162877
NB00153867,Z01,5670711
NB00153867,Z02,5836039
NB00153867,Z03,5810950
NB00153867,Z04,5889676
NB00153867,Z05,5573054
NB00153867,Z06,5531000
NB00153867,Z07,5538941
NB00153867,Z08,5668964
NB00153867,Z09,5424316
NB00153867,Z10,5554305
NB00153867,Z11,5539157
NB00153867,Z12,5484669
NB00153867,Z13,5880324
NB00153867,Z14,10888535
NB00153867,Z15,5692596
NB00153867,Z16,5756608
NB00153867,Z17,5527528
NB00153867,Z18,5710420
NB00153867,Z19,5698357
NB00153867,Z20,5659901
NB00153867,Z21,5541161
NB00153867,Z22,6040875
NB00153867,Z23,5615514
NB00153867,Z24,5699415
NB00153867,Z25,5549138
NB00153867,Z26,5826931
NB00153867,Z27,5909142
NB00153867,Z28,5659678
NB00153867,Z29,5763831
NB00153867,Z30,5822076
NB00153867,Z31,5985693
NB00153867,Z32,5888467
NB00153867,Z33,5790274
NB00153867,Z34,5469235
NB00153867,Z35,5856244
NB00153867,Z36,5927906
NB00153867,Z37,5775285
NB00153867,Z38,5994470
NB00153867,Z39,6150104
NB00153867,Z40,6082297
NB00153867,Z41,6172880
NB00153867,Z42,6021509
NB00153867,Z43,6181681
NB00153867,Z44,6048083
NB00153867,Z45,164317
NB00153867,Z46,162997
NB00153867,Z47,160075
NB00153867,Z48,159705
NB00153867,AA01,5625865
NB00153867,AA02,5513256
NB00153867,AA03,5558431
NB00153867,AA04,5601182
NB00153867,AA05,5319599
NB00153867,AA06,5523996
NB00153867,AA07,5344183
NB00153867,AA08,5240469
NB00153867,AA09,5081081
NB00153867,AA10,5321181
NB00153867,AA11,5474741
NB00153867,AA12,5219021
NB00153867,AA13,5255809
NB00153867,AA14,5526308
NB00153867,AA15,5355013
NB00153867,AA16,5400455
NB00153867,AA17,5364167
NB00153867,AA18,5484981
NB00153867,AA19,5384826
NB00153867,AA20,5336919
NB00153867,AA21,5355943
NB00153867,AA22,5282606
NB00153867,AA23,5863785
NB00153867,AA24,5331834
NB00153867,AA25,5426534
NB00153867,AA26,5458960
NB00153867,AA27,5511735
NB00153867,AA28,5585128
NB00153867,AA29,5510806
NB00153867,AA30,5647261
NB00153867,AA31,5552218
NB00153867,AA32,5477462
NB00153867,AA33,5662904
NB00153867,AA34,5710434
NB00153867,AA35,5812850
NB00153867,AA36,5630655
NB00153867,AA37,5740364
NB00153867,AA38,5829554
NB00153867,AA39,5656281
NB00153867,AA40,5649024
NB00153867,AA41,5795688
NB00153867,AA42,5956015
NB00153867,AA43,1458610
NB00153867,AA44,5875919
NB00153867,AA45,160821
NB00153867,AA46,156552
NB00153867,AA47,157538
NB00153867,AA48,156870
NB00153867,AB01,5494796
NB00153867,AB02,5605840
NB00153867,AB03,5701345
NB00153867,AB04,5689144
NB00153867,AB05,5772159
NB00153867,AB06,5483780
NB00153867,AB07,5401715
NB00153867,AB08,5804052
NB00153867,AB09,5593393
NB00153867,AB10,5476385
NB00153867,AB11,5587232
NB00153867,AB12,5617749
NB00153867,AB13,5617517
NB00153867,AB14,5723004
NB00153867,AB15,5486794
NB00153867,AB16,5637151
NB00153867,AB17,5677906
NB00153867,AB18,5432265
NB00153867,AB19,5672868
NB00153867,AB20,5595630
NB00153867,AB21,5462854
NB00153867,AB22,5603539
NB00153867,AB23,7192560
NB00153867,AB24,5437669
NB00153867,AB25,5571704
NB00153867,AB26,5717724
NB00153867,AB27,5813286
NB00153867,AB28,5651064
NB00153867,AB29,5706844
NB00153867,AB30,5741822
NB00153867,AB31,5771466
NB00153867,AB32,5573323
NB00153867,AB33,5615696
NB00153867,AB34,5665519
NB00153867,AB35,5406274
NB00153867,AB36,5917465
NB00153867,AB37,5765014
NB00153867,AB38,6025382
NB00153867,AB39,6007801
NB00153867,AB40,6085372
NB00153867,AB41,6052021
NB00153867,AB42,6010802
NB00153867,AB43,6080358
NB00153867,AB44,6016454
NB00153867,AB45,158043
NB00153867,AB46,160893
NB00153867,AB47,160131
NB00153867,AB48,157571
NB00153867,AC01,5367271
NB00153867,AC02,5818363
NB00153867,AC03,5483223
NB00153867,AC04,5477514
NB00153867,AC05,5239012
NB00153867,AC06,5347489
NB00153867,AC07,5249508
NB00153867,AC08,5238632
NB00153867,AC09,5160611
NB00153867,AC10,5241324
NB00153867,AC11,5030688
NB00153867,AC12,5163359
NB00153867,AC13,5095900
NB00153867,AC14,6378212
NB00153867,AC15,5139527
NB00153867,AC16,5169664
NB00153867,AC17,5217140
NB00153867,AC18,5395160
NB00153867,AC19,5327151
NB00153867,AC20,5161259
NB00153867,AC21,5167834
NB00153867,AC22,5232353
NB00153867,AC23,5215435
NB00153867,AC24,5257419
NB00153867,AC25,5129654
NB00153867,AC26,6131146
NB00153867,AC27,5329675
NB00153867,AC28,5315560
NB00153867,AC29,5260062
NB00153867,AC30,5409328
NB00153867,AC31,5359793
NB00153867,AC32,5355247
NB00153867,AC33,5473878
NB00153867,AC34,5488870
NB00153867,AC35,5641889
NB00153867,AC36,5444248
NB00153867,AC37,5606935
NB00153867,AC38,5687786
NB00153867,AC39,5535902
NB00153867,AC40,5596429
NB00153867,AC41,6291224
NB00153867,AC42,5548564
NB00153867,AC43,5577750
NB00153867,AC44,5607733
NB00153867,AC45,150548
NB00153867,AC46,150477
NB00153867,AC47,159449
NB00153867,AC48,154809
NB00153867,AD01,5353036
NB00153867,AD02,5475090
NB00153867,AD03,5697201
NB00153867,AD04,5621200
NB00153867,AD05,5226077
NB00153867,AD06,5459468
NB00153867,AD07,5285819
NB00153867,AD08,5346618
NB00153867,AD09,5277104
NB00153867,AD10,5237706
NB00153867,AD11,5293229
NB00153867,AD12,5486212
NB00153867,AD13,5291730
NB00153867,AD14,5393777
NB00153867,AD15,5481333
NB00153867,AD16,5465589
NB00153867,AD17,5355274
NB00153867,AD18,5159349
NB00153867,AD19,5371055
NB00153867,AD20,5457244
NB00153867,AD21,5273073
NB00153867,AD22,5359077
NB00153867,AD23,5420204
NB00153867,AD24,5359256
NB00153867,AD25,5750689
NB00153867,AD26,5452201
NB00153867,AD27,5463053
NB00153867,AD28,5449232
NB00153867,AD29,5525266
NB00153867,AD30,5527245
NB00153867,AD31,5579411
NB00153867,AD32,5637617
NB00153867,AD33,5571232
NB00153867,AD34,5588079
NB00153867,AD35,5682869
NB00153867,AD36,6133464
NB00153867,AD37,5766754
NB00153867,AD38,5499080
NB00153867,AD39,5953773
NB00153867,AD40,5856268
NB00153867,AD41,5710771
NB00153867,AD42,5975241
NB00153867,AD43,5844544
NB00153867,AD44,5910679
NB00153867,AD45,156317
NB00153867,AD46,148821
NB00153867,AD47,152577
NB00153867,AD48,155455
NB00153867,AE01,5277981
NB00153867,AE02,5212435
NB00153867,AE03,5289031
NB00153867,AE04,5201330
NB00153867,AE05,5058503
NB00153867,AE06,5146019
NB00153867,AE07,4873148
NB00153867,AE08,4945221
NB00153867,AE09,5030420
NB00153867,AE10,4942843
NB00153867,AE11,5110781
NB00153867,AE12,4970023
NB00153867,AE13,4945024
NB00153867,AE14,6028556
NB00153867,AE15,5021998
NB00153867,AE16,4933016
NB00153867,AE17,5082231
NB00153867,AE18,5040446
NB00153867,AE19,5137328
NB00153867,AE20,5042411
NB00153867,AE21,5002346
NB00153867,AE22,5010658
NB00153867,AE23,13444121
NB00153867,AE24,4990908
NB00153867,AE25,4964175
NB00153867,AE26,5086166
NB00153867,AE27,5199615
NB00153867,AE28,5113274
NB00153867,AE29,5116576
NB00153867,AE30,5444209
NB00153867,AE31,5300053
NB00153867,AE32,5152238
NB00153867,AE33,5170728
NB00153867,AE34,5280932
NB00153867,AE35,5425367
NB00153867,AE36,5086329
NB00153867,AE37,5273644
NB00153867,AE38,5244484
NB00153867,AE39,5157480
NB00153867,AE40,5352836
NB00153867,AE41,5521334
NB00153867,AE42,5346284
NB00153867,AE43,5451822
NB00153867,AE44,5384952
NB00153867,AE45,150611
NB00153867,AE46,150717
NB00153867,AE47,153286
NB00153867,AE48,149684
NB00153867,AF01,5136115
NB00153867,AF02,5276653
NB00153867,AF03,5288746
NB00153867,AF04,5345367
NB00153867,AF05,4972319
NB00153867,AF06,5026912
NB00153867,AF07,4950572
NB00153867,AF08,5011464
NB00153867,AF09,5019763
NB00153867,AF10,5281284
NB00153867,AF11,5140963
NB00153867,AF12,5159122
NB00153867,AF13,5079908
NB00153867,AF14,5024904
NB00153867,AF15,5223139
NB00153867,AF16,5139915
NB00153867,AF17,5085961
NB00153867,AF18,5139328
NB00153867,AF19,5275865
NB00153867,AF20,5008278
NB00153867,AF21,4977171
NB00153867,AF22,5135371
NB00153867,AF23,5181048
NB00153867,AF24,5301040
NB00153867,AF25,5173315
NB00153867,AF26,5082975
NB00153867,AF27,5382934
NB00153867,AF28,5119409
NB00153867,AF29,5212366
NB00153867,AF30,5121853
NB00153867,AF31,5200325
NB00153867,AF32,5189368
NB00153867,AF33,5117495
NB00153867,AF34,5170089
NB00153867,AF35,5231926
NB00153867,AF36,5377926
NB00153867,AF37,5436021
NB00153867,AF38,5535309
NB00153867,AF39,5503394
NB00153867,AF40,5501377
NB00153867,AF41,5550153
NB00153867,AF42,5547260
NB00153867,AF43,5564124
NB00153867,AF44,5406303
NB00153867,AF45,159431
NB00153867,AF46,153202
NB00153867,AF47,157481
NB00153867,AF48,155181
NB00153868,A01,169009
NB00153868,A02,148940
NB00153868,A03,141364
NB00153868,A04,141216
NB00153868,A05,4951800
NB00153868,A06,4902364
NB00153868,A07,4865883
NB00153868,A08,4710236
NB00153868,A09,4891106
NB00153868,A10,4813890
NB00153868,A11,4870231
NB00153868,A12,4768003
NB00153868,A13,4788220
NB00153868,A14,4760689
NB00153868,A15,4848854
NB00153868,A16,4789068
NB00153868,A17,4861620
NB00153868,A18,4827482
NB00153868,A19,4932242
NB00153868,A20,4823416
NB00153868,A21,4940807
NB00153868,A22,4776134
NB00153868,A23,5011849
NB00153868,A24,4819505
NB00153868,A25,4779866
NB00153868,A26,4855655
NB00153868,A27,4788244
NB00153868,A28,4902731
NB00153868,A29,4906777
NB00153868,A30,4978376
NB00153868,A31,4961439
NB00153868,A32,4943063
NB00153868,A33,4967116
NB00153868,A34,5139433
NB00153868,A35,5068692
NB00153868,A36,4990934
NB00153868,A37,5150565
NB00153868,A38,5179597
NB00153868,A39,5095704
NB00153868,A40,5011719
NB00153868,A41,5386834
NB00153868,A42,5122844
NB00153868,A43,4995485
NB00153868,A44,5220567
NB00153868,A45,5232088
NB00153868,A46,5259685
NB00153868,A47,5081110
NB00153868,A48,5102492
NB00153868,B01,147611
NB00153868,B02,146060
NB00153868,B03,148120
NB00153868,B04,141873
NB00153868,B05,5244363
NB00153868,B06,5174110
NB00153868,B07,5115533
NB00153868,B08,5009560
NB00153868,B09,5029452
NB00153868,B10,5288650
NB00153868,B11,5291705
NB00153868,B12,5154279
NB00153868,B13,5244739
NB00153868,B14,5202875
NB00153868,B15,5344671
NB00153868,B16,5158219
NB00153868,B17,5266407
NB00153868,B18,5206475
NB00153868,B19,5239849
NB00153868,B20,5074077
NB00153868,B21,5216023
NB00153868,B22,5974839
NB00153868,B23,5200009
NB00153868,B24,5192934
NB00153868,B25,5268829
NB00153868,B26,5652278
NB00153868,B27,5340867
NB00153868,B28,5555529
NB00153868,B29,5205603
NB00153868,B30,5575271
NB00153868,B31,5491526
NB00153868,B32,5383116
NB00153868,B33,5420435
NB00153868,B34,5288348
NB00153868,B35,5379209
NB00153868,B36,5433475
NB00153868,B37,5617045
NB00153868,B38,5577386
NB00153868,B39,5550087
NB00153868,B40,5562269
NB00153868,B41,5582472
NB00153868,B42,5654407
NB00153868,B43,5489246
NB00153868,B44,5478509
NB00153868,B45,5680882
NB00153868,B46,5535767
NB00153868,B47,5570431
NB00153868,B48,5182496
NB00153868,C01,144570
NB00153868,C02,139640
NB00153868,C03,144585
NB00153868,C04,139361
NB00153868,C05,5096422
NB00153868,C06,5057845
NB00153868,C07,4982052
NB00153868,C08,4853551
NB00153868,C09,4935222
NB00153868,C10,4986610
NB00153868,C11,5184071
NB00153868,C12,4884457
